Pair Number,System A,System B,BLEU Score A,BLEU p-value A,BLEU Mean A,BLEU CI A,BLEU Score B,BLEU p-value B,BLEU Mean B,BLEU CI B,Significant
576,Baseline: results/text-simplification/nts_test_selected/result_nts_search_1_epoch11_10.32.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_28_epoch14_10.34.t7_5_h1,88.77459912522352,,88.7764543827047,2.3837624806836146,89.3753371225337,0.1888111888111888,89.38917128248885,2.3659547826974787,0
577,Baseline: results/text-simplification/nts_test_selected/result_nts_search_1_epoch11_10.32.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_34_epoch12_10.34.t7_5_h1,88.77459912522352,,88.7764543827047,2.3837624806836146,89.24262791038683,0.1848151848151848,89.20949251887825,2.277128115462496,0
578,Baseline: results/text-simplification/nts_test_selected/result_nts_search_1_epoch11_10.32.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_30_epoch13_10.16.t7_5_h1,88.77459912522352,,88.7764543827047,2.3837624806836146,89.43034158828905,0.18281718281718282,89.41283723826393,2.1462333547480057,0
579,Baseline: results/text-simplification/nts_test_selected/result_nts_search_1_epoch11_10.32.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_23_epoch13_10.31.t7_5_h1,88.77459912522352,,88.7764543827047,2.3837624806836146,87.54359783592983,0.07792207792207792,87.5413567589357,2.3747593631962047,0
580,Baseline: results/text-simplification/nts_test_selected/result_nts_search_1_epoch11_10.32.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_0_epoch14_10.37.t7_5_h1,88.77459912522352,,88.7764543827047,2.3837624806836146,87.79156146701379,0.11988011988011989,87.80119577190246,2.634399909334867,0
581,Baseline: results/text-simplification/nts_test_selected/result_nts_search_1_epoch11_10.32.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_32_epoch13_10.24.t7_5_h1,88.77459912522352,,88.7764543827047,2.3837624806836146,88.59671505222447,0.32867132867132864,88.58141878544778,2.178758247398221,0
582,Baseline: results/text-simplification/nts_test_selected/result_nts_search_1_epoch11_10.32.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_17_epoch13_10.13.t7_5_h1,88.77459912522352,,88.7764543827047,2.3837624806836146,87.4434488118232,0.07192807192807193,87.46838050119042,2.340934224269695,0
583,Baseline: results/text-simplification/nts_test_selected/result_nts_search_1_epoch11_10.32.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_22_epoch13_10.32.t7_5_h1,88.77459912522352,,88.7764543827047,2.3837624806836146,88.33747406220984,0.21078921078921078,88.32558452817207,2.2342439023061047,0
584,Baseline: results/text-simplification/nts_test_selected/result_nts_search_1_epoch11_10.32.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_4_epoch9_10.63.t7_5_h1,88.77459912522352,,88.7764543827047,2.3837624806836146,87.14864780927392,0.056943056943056944,87.19074255446908,2.4963346556447235,0
585,Baseline: results/text-simplification/nts_test_selected/result_nts_search_1_epoch11_10.32.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_15_epoch13_10.33.t7_5_h1,88.77459912522352,,88.7764543827047,2.3837624806836146,87.79194880155316,0.12687312687312688,87.77334008808484,2.5743121108754394,0
586,Baseline: results/text-simplification/nts_test_selected/result_nts_search_1_epoch11_10.32.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_36_epoch13_10.29.t7_5_h1,88.77459912522352,,88.7764543827047,2.3837624806836146,88.08237181910852,0.15684315684315683,88.08860634996405,2.3418188558354274,0
587,Baseline: results/text-simplification/nts_test_selected/result_nts_search_1_epoch11_10.32.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_11_epoch13_10.30.t7_5_h1,88.77459912522352,,88.7764543827047,2.3837624806836146,88.70044429877855,0.3646353646353646,88.69145036380432,2.247682116510802,0
588,Baseline: results/text-simplification/nts_test_selected/result_nts_search_1_epoch11_10.32.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_3_epoch12_10.30.t7_5_h1,88.77459912522352,,88.7764543827047,2.3837624806836146,84.53254284904402,0.000999000999000999,84.49422105402822,2.884057142554674,1
589,Baseline: results/text-simplification/nts_test_selected/result_nts_search_37_epoch14_10.20.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_20_epoch11_10.22.t7_5_h1,88.3963157687157,,88.41291198220345,2.4980638248437117,86.99667560093822,0.08191808191808192,87.01687571575324,2.427102453600618,0
590,Baseline: results/text-simplification/nts_test_selected/result_nts_search_37_epoch14_10.20.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_19_epoch14_10.43.t7_5_h1,88.3963157687157,,88.41291198220345,2.4980638248437117,88.63554359646874,0.3146853146853147,88.66766324976408,2.31470970258804,0
591,Baseline: results/text-simplification/nts_test_selected/result_nts_search_37_epoch14_10.20.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_12_epoch11_10.24.t7_5_h1,88.3963157687157,,88.41291198220345,2.4980638248437117,88.68997481101485,0.2627372627372627,88.71283469021934,2.2218592603785297,0
592,Baseline: results/text-simplification/nts_test_selected/result_nts_search_37_epoch14_10.20.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_38_epoch14_10.32.t7_5_h1,88.3963157687157,,88.41291198220345,2.4980638248437117,88.080528013648,0.27472527472527475,88.06306106505615,2.393028203638387,0
593,Baseline: results/text-simplification/nts_test_selected/result_nts_search_37_epoch14_10.20.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_28_epoch14_10.34.t7_5_h1,88.3963157687157,,88.41291198220345,2.4980638248437117,89.3753371225337,0.1108891108891109,89.38917128248885,2.3659547826974787,0
594,Baseline: results/text-simplification/nts_test_selected/result_nts_search_37_epoch14_10.20.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_34_epoch12_10.34.t7_5_h1,88.3963157687157,,88.41291198220345,2.4980638248437117,89.24262791038683,0.14785214785214784,89.20949251887825,2.277128115462496,0
595,Baseline: results/text-simplification/nts_test_selected/result_nts_search_37_epoch14_10.20.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_30_epoch13_10.16.t7_5_h1,88.3963157687157,,88.41291198220345,2.4980638248437117,89.43034158828905,0.14185814185814186,89.41283723826393,2.1462333547480057,0
596,Baseline: results/text-simplification/nts_test_selected/result_nts_search_37_epoch14_10.20.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_23_epoch13_10.31.t7_5_h1,88.3963157687157,,88.41291198220345,2.4980638248437117,87.54359783592983,0.15684315684315683,87.5413567589357,2.3747593631962047,0
597,Baseline: results/text-simplification/nts_test_selected/result_nts_search_37_epoch14_10.20.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_0_epoch14_10.37.t7_5_h1,88.3963157687157,,88.41291198220345,2.4980638248437117,87.79156146701379,0.18181818181818182,87.80119577190246,2.634399909334867,0
598,Baseline: results/text-simplification/nts_test_selected/result_nts_search_37_epoch14_10.20.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_32_epoch13_10.24.t7_5_h1,88.3963157687157,,88.41291198220345,2.4980638248437117,88.59671505222447,0.32867132867132864,88.58141878544778,2.178758247398221,0
599,Baseline: results/text-simplification/nts_test_selected/result_nts_search_37_epoch14_10.20.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_17_epoch13_10.13.t7_5_h1,88.3963157687157,,88.41291198220345,2.4980638248437117,87.4434488118232,0.12687312687312688,87.46838050119042,2.340934224269695,0
600,Baseline: results/text-simplification/nts_test_selected/result_nts_search_37_epoch14_10.20.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_22_epoch13_10.32.t7_5_h1,88.3963157687157,,88.41291198220345,2.4980638248437117,88.33747406220984,0.3786213786213786,88.32558452817207,2.2342439023061047,0
601,Baseline: results/text-simplification/nts_test_selected/result_nts_search_37_epoch14_10.20.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_4_epoch9_10.63.t7_5_h1,88.3963157687157,,88.41291198220345,2.4980638248437117,87.14864780927392,0.07792207792207792,87.19074255446908,2.4963346556447235,0
602,Baseline: results/text-simplification/nts_test_selected/result_nts_search_37_epoch14_10.20.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_15_epoch13_10.33.t7_5_h1,88.3963157687157,,88.41291198220345,2.4980638248437117,87.79194880155316,0.16783216783216784,87.77334008808484,2.5743121108754394,0
603,Baseline: results/text-simplification/nts_test_selected/result_nts_search_37_epoch14_10.20.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_36_epoch13_10.29.t7_5_h1,88.3963157687157,,88.41291198220345,2.4980638248437117,88.08237181910852,0.27172827172827174,88.08860634996405,2.3418188558354274,0
604,Baseline: results/text-simplification/nts_test_selected/result_nts_search_37_epoch14_10.20.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_11_epoch13_10.30.t7_5_h1,88.3963157687157,,88.41291198220345,2.4980638248437117,88.70044429877855,0.2517482517482518,88.69145036380432,2.247682116510802,0
605,Baseline: results/text-simplification/nts_test_selected/result_nts_search_37_epoch14_10.20.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_3_epoch12_10.30.t7_5_h1,88.3963157687157,,88.41291198220345,2.4980638248437117,84.53254284904402,0.000999000999000999,84.49422105402822,2.884057142554674,1
606,Baseline: results/text-simplification/nts_test_selected/result_nts_search_20_epoch11_10.22.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_19_epoch14_10.43.t7_5_h1,86.99667560093822,,87.01687571575324,2.427102453600618,88.63554359646874,0.04695304695304695,88.66766324976408,2.31470970258804,1
607,Baseline: results/text-simplification/nts_test_selected/result_nts_search_20_epoch11_10.22.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_12_epoch11_10.24.t7_5_h1,86.99667560093822,,87.01687571575324,2.427102453600618,88.68997481101485,0.04395604395604396,88.71283469021934,2.2218592603785297,1
608,Baseline: results/text-simplification/nts_test_selected/result_nts_search_20_epoch11_10.22.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_38_epoch14_10.32.t7_5_h1,86.99667560093822,,87.01687571575324,2.427102453600618,88.080528013648,0.10789210789210789,88.06306106505615,2.393028203638387,0
609,Baseline: results/text-simplification/nts_test_selected/result_nts_search_20_epoch11_10.22.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_28_epoch14_10.34.t7_5_h1,86.99667560093822,,87.01687571575324,2.427102453600618,89.3753371225337,0.011988011988011988,89.38917128248885,2.3659547826974787,1
610,Baseline: results/text-simplification/nts_test_selected/result_nts_search_20_epoch11_10.22.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_34_epoch12_10.34.t7_5_h1,86.99667560093822,,87.01687571575324,2.427102453600618,89.24262791038683,0.02197802197802198,89.20949251887825,2.277128115462496,1
611,Baseline: results/text-simplification/nts_test_selected/result_nts_search_20_epoch11_10.22.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_30_epoch13_10.16.t7_5_h1,86.99667560093822,,87.01687571575324,2.427102453600618,89.43034158828905,0.006993006993006993,89.41283723826393,2.1462333547480057,1
612,Baseline: results/text-simplification/nts_test_selected/result_nts_search_20_epoch11_10.22.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_23_epoch13_10.31.t7_5_h1,86.99667560093822,,87.01687571575324,2.427102453600618,87.54359783592983,0.19480519480519481,87.5413567589357,2.3747593631962047,0
613,Baseline: results/text-simplification/nts_test_selected/result_nts_search_20_epoch11_10.22.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_0_epoch14_10.37.t7_5_h1,86.99667560093822,,87.01687571575324,2.427102453600618,87.79156146701379,0.16883116883116883,87.80119577190246,2.634399909334867,0
614,Baseline: results/text-simplification/nts_test_selected/result_nts_search_20_epoch11_10.22.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_32_epoch13_10.24.t7_5_h1,86.99667560093822,,87.01687571575324,2.427102453600618,88.59671505222447,0.03396603396603397,88.58141878544778,2.178758247398221,1
615,Baseline: results/text-simplification/nts_test_selected/result_nts_search_20_epoch11_10.22.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_17_epoch13_10.13.t7_5_h1,86.99667560093822,,87.01687571575324,2.427102453600618,87.4434488118232,0.2017982017982018,87.46838050119042,2.340934224269695,0
616,Baseline: results/text-simplification/nts_test_selected/result_nts_search_20_epoch11_10.22.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_22_epoch13_10.32.t7_5_h1,86.99667560093822,,87.01687571575324,2.427102453600618,88.33747406220984,0.09090909090909091,88.32558452817207,2.2342439023061047,0
617,Baseline: results/text-simplification/nts_test_selected/result_nts_search_20_epoch11_10.22.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_4_epoch9_10.63.t7_5_h1,86.99667560093822,,87.01687571575324,2.427102453600618,87.14864780927392,0.3546453546453546,87.19074255446908,2.4963346556447235,0
618,Baseline: results/text-simplification/nts_test_selected/result_nts_search_20_epoch11_10.22.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_15_epoch13_10.33.t7_5_h1,86.99667560093822,,87.01687571575324,2.427102453600618,87.79194880155316,0.16783216783216784,87.77334008808484,2.5743121108754394,0
619,Baseline: results/text-simplification/nts_test_selected/result_nts_search_20_epoch11_10.22.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_36_epoch13_10.29.t7_5_h1,86.99667560093822,,87.01687571575324,2.427102453600618,88.08237181910852,0.11388611388611389,88.08860634996405,2.3418188558354274,0
620,Baseline: results/text-simplification/nts_test_selected/result_nts_search_20_epoch11_10.22.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_11_epoch13_10.30.t7_5_h1,86.99667560093822,,87.01687571575324,2.427102453600618,88.70044429877855,0.05194805194805195,88.69145036380432,2.247682116510802,0
621,Baseline: results/text-simplification/nts_test_selected/result_nts_search_20_epoch11_10.22.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_3_epoch12_10.30.t7_5_h1,86.99667560093822,,87.01687571575324,2.427102453600618,84.53254284904402,0.015984015984015984,84.49422105402822,2.884057142554674,1
622,Baseline: results/text-simplification/nts_test_selected/result_nts_search_19_epoch14_10.43.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_12_epoch11_10.24.t7_5_h1,88.63554359646874,,88.66766324976408,2.31470970258804,88.68997481101485,0.3936063936063936,88.71283469021934,2.2218592603785297,0
623,Baseline: results/text-simplification/nts_test_selected/result_nts_search_19_epoch14_10.43.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_38_epoch14_10.32.t7_5_h1,88.63554359646874,,88.66766324976408,2.31470970258804,88.080528013648,0.1938061938061938,88.06306106505615,2.393028203638387,0
624,Baseline: results/text-simplification/nts_test_selected/result_nts_search_19_epoch14_10.43.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_28_epoch14_10.34.t7_5_h1,88.63554359646874,,88.66766324976408,2.31470970258804,89.3753371225337,0.17182817182817184,89.38917128248885,2.3659547826974787,0
625,Baseline: results/text-simplification/nts_test_selected/result_nts_search_19_epoch14_10.43.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_34_epoch12_10.34.t7_5_h1,88.63554359646874,,88.66766324976408,2.31470970258804,89.24262791038683,0.18581418581418582,89.20949251887825,2.277128115462496,0
626,Baseline: results/text-simplification/nts_test_selected/result_nts_search_19_epoch14_10.43.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_30_epoch13_10.16.t7_5_h1,88.63554359646874,,88.66766324976408,2.31470970258804,89.43034158828905,0.17882117882117882,89.41283723826393,2.1462333547480057,0
627,Baseline: results/text-simplification/nts_test_selected/result_nts_search_19_epoch14_10.43.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_23_epoch13_10.31.t7_5_h1,88.63554359646874,,88.66766324976408,2.31470970258804,87.54359783592983,0.1088911088911089,87.5413567589357,2.3747593631962047,0
628,Baseline: results/text-simplification/nts_test_selected/result_nts_search_19_epoch14_10.43.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_0_epoch14_10.37.t7_5_h1,88.63554359646874,,88.66766324976408,2.31470970258804,87.79156146701379,0.15384615384615385,87.80119577190246,2.634399909334867,0
629,Baseline: results/text-simplification/nts_test_selected/result_nts_search_19_epoch14_10.43.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_32_epoch13_10.24.t7_5_h1,88.63554359646874,,88.66766324976408,2.31470970258804,88.59671505222447,0.41058941058941056,88.58141878544778,2.178758247398221,0
630,Baseline: results/text-simplification/nts_test_selected/result_nts_search_19_epoch14_10.43.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_17_epoch13_10.13.t7_5_h1,88.63554359646874,,88.66766324976408,2.31470970258804,87.4434488118232,0.1068931068931069,87.46838050119042,2.340934224269695,0
631,Baseline: results/text-simplification/nts_test_selected/result_nts_search_19_epoch14_10.43.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_22_epoch13_10.32.t7_5_h1,88.63554359646874,,88.66766324976408,2.31470970258804,88.33747406220984,0.2757242757242757,88.32558452817207,2.2342439023061047,0
632,Baseline: results/text-simplification/nts_test_selected/result_nts_search_19_epoch14_10.43.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_4_epoch9_10.63.t7_5_h1,88.63554359646874,,88.66766324976408,2.31470970258804,87.14864780927392,0.07692307692307693,87.19074255446908,2.4963346556447235,0
633,Baseline: results/text-simplification/nts_test_selected/result_nts_search_19_epoch14_10.43.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_15_epoch13_10.33.t7_5_h1,88.63554359646874,,88.66766324976408,2.31470970258804,87.79194880155316,0.15184815184815184,87.77334008808484,2.5743121108754394,0
634,Baseline: results/text-simplification/nts_test_selected/result_nts_search_19_epoch14_10.43.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_36_epoch13_10.29.t7_5_h1,88.63554359646874,,88.66766324976408,2.31470970258804,88.08237181910852,0.21878121878121878,88.08860634996405,2.3418188558354274,0
635,Baseline: results/text-simplification/nts_test_selected/result_nts_search_19_epoch14_10.43.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_11_epoch13_10.30.t7_5_h1,88.63554359646874,,88.66766324976408,2.31470970258804,88.70044429877855,0.3776223776223776,88.69145036380432,2.247682116510802,0
636,Baseline: results/text-simplification/nts_test_selected/result_nts_search_19_epoch14_10.43.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_3_epoch12_10.30.t7_5_h1,88.63554359646874,,88.66766324976408,2.31470970258804,84.53254284904402,0.000999000999000999,84.49422105402822,2.884057142554674,1
637,Baseline: results/text-simplification/nts_test_selected/result_nts_search_12_epoch11_10.24.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_38_epoch14_10.32.t7_5_h1,88.68997481101485,,88.71283469021934,2.2218592603785297,88.080528013648,0.2047952047952048,88.06306106505615,2.393028203638387,0
638,Baseline: results/text-simplification/nts_test_selected/result_nts_search_12_epoch11_10.24.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_28_epoch14_10.34.t7_5_h1,88.68997481101485,,88.71283469021934,2.2218592603785297,89.3753371225337,0.14585414585414586,89.38917128248885,2.3659547826974787,0
639,Baseline: results/text-simplification/nts_test_selected/result_nts_search_12_epoch11_10.24.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_34_epoch12_10.34.t7_5_h1,88.68997481101485,,88.71283469021934,2.2218592603785297,89.24262791038683,0.19880119880119881,89.20949251887825,2.277128115462496,0
640,Baseline: results/text-simplification/nts_test_selected/result_nts_search_12_epoch11_10.24.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_30_epoch13_10.16.t7_5_h1,88.68997481101485,,88.71283469021934,2.2218592603785297,89.43034158828905,0.15784215784215785,89.41283723826393,2.1462333547480057,0
641,Baseline: results/text-simplification/nts_test_selected/result_nts_search_12_epoch11_10.24.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_23_epoch13_10.31.t7_5_h1,88.68997481101485,,88.71283469021934,2.2218592603785297,87.54359783592983,0.0899100899100899,87.5413567589357,2.3747593631962047,0
642,Baseline: results/text-simplification/nts_test_selected/result_nts_search_12_epoch11_10.24.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_0_epoch14_10.37.t7_5_h1,88.68997481101485,,88.71283469021934,2.2218592603785297,87.79156146701379,0.12987012987012986,87.80119577190246,2.634399909334867,0
643,Baseline: results/text-simplification/nts_test_selected/result_nts_search_12_epoch11_10.24.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_32_epoch13_10.24.t7_5_h1,88.68997481101485,,88.71283469021934,2.2218592603785297,88.59671505222447,0.37362637362637363,88.58141878544778,2.178758247398221,0
644,Baseline: results/text-simplification/nts_test_selected/result_nts_search_12_epoch11_10.24.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_17_epoch13_10.13.t7_5_h1,88.68997481101485,,88.71283469021934,2.2218592603785297,87.4434488118232,0.0919080919080919,87.46838050119042,2.340934224269695,0
645,Baseline: results/text-simplification/nts_test_selected/result_nts_search_12_epoch11_10.24.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_22_epoch13_10.32.t7_5_h1,88.68997481101485,,88.71283469021934,2.2218592603785297,88.33747406220984,0.2647352647352647,88.32558452817207,2.2342439023061047,0
646,Baseline: results/text-simplification/nts_test_selected/result_nts_search_12_epoch11_10.24.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_4_epoch9_10.63.t7_5_h1,88.68997481101485,,88.71283469021934,2.2218592603785297,87.14864780927392,0.052947052947052944,87.19074255446908,2.4963346556447235,0
647,Baseline: results/text-simplification/nts_test_selected/result_nts_search_12_epoch11_10.24.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_15_epoch13_10.33.t7_5_h1,88.68997481101485,,88.71283469021934,2.2218592603785297,87.79194880155316,0.12987012987012986,87.77334008808484,2.5743121108754394,0
648,Baseline: results/text-simplification/nts_test_selected/result_nts_search_12_epoch11_10.24.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_36_epoch13_10.29.t7_5_h1,88.68997481101485,,88.71283469021934,2.2218592603785297,88.08237181910852,0.17482517482517482,88.08860634996405,2.3418188558354274,0
649,Baseline: results/text-simplification/nts_test_selected/result_nts_search_12_epoch11_10.24.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_11_epoch13_10.30.t7_5_h1,88.68997481101485,,88.71283469021934,2.2218592603785297,88.70044429877855,0.4045954045954046,88.69145036380432,2.247682116510802,0
650,Baseline: results/text-simplification/nts_test_selected/result_nts_search_12_epoch11_10.24.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_3_epoch12_10.30.t7_5_h1,88.68997481101485,,88.71283469021934,2.2218592603785297,84.53254284904402,0.002997002997002997,84.49422105402822,2.884057142554674,1
651,Baseline: results/text-simplification/nts_test_selected/result_nts_search_38_epoch14_10.32.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_28_epoch14_10.34.t7_5_h1,88.080528013648,,88.06306106505615,2.393028203638387,89.3753371225337,0.07592407592407592,89.38917128248885,2.3659547826974787,0
652,Baseline: results/text-simplification/nts_test_selected/result_nts_search_38_epoch14_10.32.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_34_epoch12_10.34.t7_5_h1,88.080528013648,,88.06306106505615,2.393028203638387,89.24262791038683,0.12387612387612387,89.20949251887825,2.277128115462496,0
653,Baseline: results/text-simplification/nts_test_selected/result_nts_search_38_epoch14_10.32.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_30_epoch13_10.16.t7_5_h1,88.080528013648,,88.06306106505615,2.393028203638387,89.43034158828905,0.0989010989010989,89.41283723826393,2.1462333547480057,0
654,Baseline: results/text-simplification/nts_test_selected/result_nts_search_38_epoch14_10.32.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_23_epoch13_10.31.t7_5_h1,88.080528013648,,88.06306106505615,2.393028203638387,87.54359783592983,0.1998001998001998,87.5413567589357,2.3747593631962047,0
655,Baseline: results/text-simplification/nts_test_selected/result_nts_search_38_epoch14_10.32.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_0_epoch14_10.37.t7_5_h1,88.080528013648,,88.06306106505615,2.393028203638387,87.79156146701379,0.2957042957042957,87.80119577190246,2.634399909334867,0
656,Baseline: results/text-simplification/nts_test_selected/result_nts_search_38_epoch14_10.32.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_32_epoch13_10.24.t7_5_h1,88.080528013648,,88.06306106505615,2.393028203638387,88.59671505222447,0.1998001998001998,88.58141878544778,2.178758247398221,0
657,Baseline: results/text-simplification/nts_test_selected/result_nts_search_38_epoch14_10.32.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_17_epoch13_10.13.t7_5_h1,88.080528013648,,88.06306106505615,2.393028203638387,87.4434488118232,0.18681318681318682,87.46838050119042,2.340934224269695,0
658,Baseline: results/text-simplification/nts_test_selected/result_nts_search_38_epoch14_10.32.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_22_epoch13_10.32.t7_5_h1,88.080528013648,,88.06306106505615,2.393028203638387,88.33747406220984,0.2857142857142857,88.32558452817207,2.2342439023061047,0
659,Baseline: results/text-simplification/nts_test_selected/result_nts_search_38_epoch14_10.32.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_4_epoch9_10.63.t7_5_h1,88.080528013648,,88.06306106505615,2.393028203638387,87.14864780927392,0.15784215784215785,87.19074255446908,2.4963346556447235,0
660,Baseline: results/text-simplification/nts_test_selected/result_nts_search_38_epoch14_10.32.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_15_epoch13_10.33.t7_5_h1,88.080528013648,,88.06306106505615,2.393028203638387,87.79194880155316,0.3036963036963037,87.77334008808484,2.5743121108754394,0
661,Baseline: results/text-simplification/nts_test_selected/result_nts_search_38_epoch14_10.32.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_36_epoch13_10.29.t7_5_h1,88.080528013648,,88.06306106505615,2.393028203638387,88.08237181910852,0.4145854145854146,88.08860634996405,2.3418188558354274,0
662,Baseline: results/text-simplification/nts_test_selected/result_nts_search_38_epoch14_10.32.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_11_epoch13_10.30.t7_5_h1,88.080528013648,,88.06306106505615,2.393028203638387,88.70044429877855,0.20679320679320679,88.69145036380432,2.247682116510802,0
663,Baseline: results/text-simplification/nts_test_selected/result_nts_search_38_epoch14_10.32.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_3_epoch12_10.30.t7_5_h1,88.080528013648,,88.06306106505615,2.393028203638387,84.53254284904402,0.004995004995004995,84.49422105402822,2.884057142554674,1
664,Baseline: results/text-simplification/nts_test_selected/result_nts_search_28_epoch14_10.34.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_34_epoch12_10.34.t7_5_h1,89.3753371225337,,89.38917128248885,2.3659547826974787,89.24262791038683,0.35264735264735264,89.20949251887825,2.277128115462496,0
665,Baseline: results/text-simplification/nts_test_selected/result_nts_search_28_epoch14_10.34.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_30_epoch13_10.16.t7_5_h1,89.3753371225337,,89.38917128248885,2.3659547826974787,89.43034158828905,0.3876123876123876,89.41283723826393,2.1462333547480057,0
666,Baseline: results/text-simplification/nts_test_selected/result_nts_search_28_epoch14_10.34.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_23_epoch13_10.31.t7_5_h1,89.3753371225337,,89.38917128248885,2.3659547826974787,87.54359783592983,0.017982017982017984,87.5413567589357,2.3747593631962047,1
